latitude,longitude,distance_km,demand,accessibility
26.947548184783642,80.87336966491046,13.243839268525889,32,0.07020579080877898
26.847766414691183,81.05542759085219,10.46223005184694,1,0.08724305789333439
26.85818381857752,80.97793361171722,2.9167073497065727,47,0.25531649692308944
26.82391476660908,80.99844967031811,5.614399466101442,28,0.1511853048980431
26.679150885627877,81.05724909746172,21.778080585912825,42,0.04390185539243606
26.70884091371759,80.91254937015849,16.13043927945971,7,0.058375619193785186
26.681314506847226,81.09943242462654,23.91495025561513,2,0.04013654411269106
26.899107748054963,80.96189039220862,5.586438657617287,42,0.15182711811086091
26.78316815318748,80.82686373622073,14.301888492924487,24,0.06535141074007922
26.853085448819293,81.02052368254077,7.004770464407758,4,0.12492550591505137
26.996723930613395,81.05557408615778,19.383859342465765,44,0.04905842329458664
26.759745202493598,80.8840342037443,11.982510715163794,19,0.07702670322713333
26.81773785229283,81.07858453251956,13.25308903126797,26,0.07016022967415919
26.9419984098755,81.09621157171568,17.74482467168129,11,0.05334805833157502
26.752367339576985,80.86968561545602,13.468419398270079,40,0.06911605010009354
26.697712767538366,81.12406773017749,24.194149232050588,43,0.039691755049535704
26.774310523048957,80.82065615009756,15.34927046391071,11,0.06116480868105978
26.728039663411444,80.8427256406249,17.242190734067467,45,0.054817977433625355
27.00469115484333,80.8363209421257,20.564149410831693,3,0.046373264298460996
26.96092333664319,81.09183629560283,18.70653004423445,12,0.05074460078742125
26.898025352343755,81.005545318837,7.672689172867126,3,0.11530448976870313
26.98372581246758,80.82475754196003,19.372733624517462,42,0.0490852145043783
26.959321947683684,80.9285164306126,12.341296836916529,27,0.07495523203058589
26.737165221198975,80.99150728902514,13.205752502127329,49,0.07039401818736803
26.991321239456393,80.80004707059618,21.63254778489457,2,0.044184155027717234
26.864163207089636,81.08766989262665,13.747497453854727,49,0.06780811477533893
26.960678455859064,81.05929727275895,16.398676886000484,16,0.05747563487454791
26.99259286797246,80.9518744384876,15.856692557001756,2,0.059323618593531885
26.784481250989874,81.1181655814933,18.209004446714765,30,0.05205891865838085
26.709618692829967,80.92039395253904,15.88394891940985,20,0.05922785035498398
26.7520566585151,81.12427971485315,20.440287708053187,38,0.04664116515677119
26.823758803905452,81.0104511995693,6.669989704122215,28,0.1303782714939699
26.964485315732098,80.99848165837142,13.607634700946248,25,0.06845735264280824
26.979863009972284,80.82974376230649,18.726583101072627,32,0.05069301636661168
26.67250276699123,81.08749399298968,23.997761871236612,10,0.040003581326640225
26.853869028927924,80.92389628765143,2.6251253651556197,42,0.2758525290220058
26.820267961133563,80.8284040260817,12.509554649600842,40,0.07402168509156194
26.749958811769464,80.77453870719128,20.664391782220935,33,0.04615869257038909
26.713151532240126,80.97151204610982,15.365961817632078,13,0.061102427779260574
26.791541461705307,80.95986386396416,6.573575458359269,41,0.13203803216831472
27.00944749340851,81.0289673040529,19.38120335014146,42,0.049064816381072976
26.786353055527474,81.09049289908641,15.63526479617988,47,0.0601132601285457
26.856764623827612,80.7985863704715,15.03969800772138,37,0.06234531345406928
26.923086825202265,81.03333873652254,11.5913183874949,16,0.0794198009473855
26.800906656856547,80.83746829987513,12.429316134144276,45,0.07446395557384208
27.019841549779546,81.07894373913658,22.804733693071963,22,0.04200845146572827
27.01648102617916,81.0648628649902,21.733573713247385,20,0.04398780467222699
26.760641626497133,80.9646857517948,10.042527245244427,43,0.09055897964215211
26.84900946212126,81.02568740750439,7.5095782253073695,27,0.11751463745006935
26.77831619153404,80.88316604074615,10.369428151077312,41,0.08795517124625524
26.77254257797589,80.93962044361582,8.674251148190779,16,0.1033671738186179
26.683279301047634,81.06578928317577,21.81339175463217,34,0.04383390294417549
26.889443160232766,80.93533547098237,4.620792319868467,32,0.17791086079896318
26.85096444836239,80.89880737551717,5.0797887102606145,26,0.16447940013315598
26.688532350449996,80.94791648101011,17.955574921327162,25,0.05275492851841107
26.77031272712518,81.0681697308774,14.698515578201624,2,0.06370029032481025
26.996975718947997,80.89067489705351,17.369109302524073,12,0.05443922095137141
26.756242280640112,80.83255417352888,15.638343703515769,40,0.060102136235393115
26.72216215395284,81.02632504731909,16.107878120403075,9,0.05845260253563457
26.846202993699926,81.06735215657491,11.65002983896488,12,0.07905119693234079
27.024834163479817,80.80622949226847,24.105187769011426,26,0.03983240472849
26.757139897744143,80.85635468059215,13.892361488850698,9,0.06714851776520864
26.911968797066116,80.82110991631396,14.522188118736144,10,0.06442390675532043
26.94418306151834,80.89525890816958,11.795976403246883,32,0.07814956580775326
26.755549515837266,80.93212635240594,10.651176232801749,34,0.08582824429216712
26.93215788550027,81.0395774813068,12.742634647698823,48,0.0727662508416789
26.802401927778934,81.00441313055741,7.5607435223428485,20,0.11681228358145304
26.89763009901369,80.99353428429224,6.833387188549008,39,0.1276586967974491
26.898070695873923,80.89685498077948,7.507157997432949,2,0.11754806955527945
26.862878886266916,81.07292111911052,12.277772178611857,1,0.0753138392908129
26.70250431721959,80.93966338026334,16.43284094028583,36,0.057362996853202744
26.970708898412127,81.12247777768546,21.740076415294855,24,0.0439752260167167
26.785480823389825,80.99829116978647,8.627535770603664,27,0.10386873898234274
26.73714666374395,80.81545530696323,18.325164477235862,2,0.05174600201607356
26.684679050959716,81.01342392234716,19.431355784878026,31,0.048944377971242396
26.882721459547767,80.88703744555542,7.227992517864509,14,0.12153632831201695
26.913923170263224,81.017077790807,9.735573513397146,2,0.09314826066367848
26.675971618414028,80.79507081333847,24.719755942256146,29,0.03888061777277812
26.85435350098774,80.83295731738335,11.621342774963308,15,0.07923087248558679
26.751538479071257,81.07806541320609,16.775743704955453,12,0.05625643667000126
26.902262204547405,80.85178464052846,11.343121897603742,37,0.0810167807055472
26.7327719144418,81.07133480508746,17.747163561418816,28,0.05334140264599678
26.91873758571689,80.8705393918436,10.978367495425617,20,0.08348383036184914
26.809224724668194,81.00143748762113,6.8269227297435995,39,0.12776413343137205
27.007222795945225,81.01989420646355,18.80550721713626,24,0.05049100682131347
26.719507539892557,80.95455571113222,14.517144721452965,21,0.06444484587537982
26.792783886378096,80.87991184361083,9.425973475858836,10,0.09591430501098847
26.710850467646612,80.8465519754936,18.57038758113594,46,0.05109760835620386
27.002889702580283,80.78194816764248,23.80329724813862,14,0.0403172203274323
26.985842167217154,80.87942070444666,16.647178231640662,37,0.056666283236548334
26.762858985977456,81.00513860459127,11.128100958927401,18,0.08245313948049779
26.907594256572306,81.10778973464146,16.90954889984073,24,0.0558361355493936
26.964199992072437,81.08363361361471,18.3529963524744,14,0.05167158520505502
26.869872292175806,81.04578331955271,9.755124786580167,34,0.09297893049532645
26.860674208208163,81.0538410435712,10.369448712982724,12,0.08795501217733666
26.757066824724163,81.00939456525136,11.896798244252118,22,0.07753862478585977
26.703516996410126,80.86370326872377,18.403647420338316,6,0.0515367022672155
26.9929976728632,81.0965902110541,21.541939944774985,36,0.044361754243418206
26.9941505005788,81.01146363228611,17.148069987348205,45,0.05510227813189737
26.897916524618378,80.97175862715297,5.748566225915122,36,0.14817962312645122
26.792050724777532,80.80995620891686,15.318123534096292,22,0.06128155592832264
26.79571544686056,80.93093999577032,6.325542682071838,14,0.13650865791108546
26.93134404439329,80.93572897763269,9.155099952933943,16,0.0984726890562103
26.99295969358293,81.08124289942816,20.54282242273612,36,0.04641917295593581
26.989351112735445,80.96679335926761,15.58433416916667,25,0.060297868446186044
26.950755196508744,80.90694419762934,11.989439580844655,32,0.07698561541289942
26.901131392615547,81.12164811826383,17.949154266300297,33,0.05277280378567754
26.70029038739822,80.80985941359748,21.694893491445953,45,0.04406277563615423
26.728186337074064,80.9221174341923,13.824923381268835,36,0.06745397424876351
26.99347950786975,80.7851288830617,22.841378190417572,20,0.04194388394887021
26.888314461477453,81.0363654834761,9.567544807878312,18,0.09462935981633884
26.673310938581988,81.10050755879169,24.683939837670852,38,0.03893483656791983
26.706529755431774,80.87081343863818,17.784722532241826,3,0.05323474958353069
26.908860636878902,81.07900300364768,14.371548347754734,23,0.06505525516211685
26.67182217018464,80.87519856296629,21.15867249455069,32,0.04512905726847681
26.7278908985103,81.09787725819182,19.995372251510034,45,0.047629543692804865
26.86754416417197,81.04142628529485,9.276881742009634,16,0.09730578059609461
26.919082271169373,81.05976643966292,13.323603618937232,5,0.06981483337600185
26.904706053420938,80.77648236001616,18.25345890520239,4,0.05193871942302245
26.750736951405802,81.11661172854666,19.881586513902178,21,0.04788908157597305
26.926384519685115,81.03160155714532,11.731709897867194,40,0.07854404538132927
26.75540967149885,80.87971039433901,12.621180793246106,14,0.0734150743007418
26.787143891337337,81.06858207934918,13.686607133639848,39,0.06808924558957447
26.93873690584249,80.87134763142937,12.577628548912767,31,0.07365056396980865
26.903867843657,81.08419138224382,14.595310635578295,14,0.06412183914558613
26.975720427777905,80.8105289405483,19.663734400696534,6,0.04839396309537796
26.906740641228126,81.02332695188589,9.628064751912268,12,0.09409050691190735
26.87459109720077,80.96465145159218,3.0966533473616487,16,0.24410168867327425
26.703722916418116,80.80475240927036,21.736231253490388,17,0.04398266312700718
26.802377689101398,80.85708177817318,10.632545165576586,45,0.08596570963328243
26.765472852365424,80.77446545305983,19.794567711402646,23,0.048089482497472295
26.757836271616473,80.93875646756723,10.308713354665677,14,0.08842738945075714
27.02028379971088,80.8784554938736,20.219409354608644,7,0.04712666518131948
26.811515180880036,80.9854086943472,5.5368309452269076,46,0.15297932719679472
26.991136759863764,80.8770056107751,17.281979206740566,32,0.054698672867503316
26.897209905359016,80.87797088014251,8.865582156802818,15,0.1013624927658678
26.956132069274993,81.03754955154338,14.650587790692954,44,0.06389536376356912
26.85094935351787,80.78733142095221,16.13817487840234,17,0.05834927039169193
26.87768539846549,81.09504219826911,14.71313648314247,41,0.06364101788798375
26.847306369774792,81.07681499478083,12.58467776802167,47,0.0736123459883605
26.740287475607296,81.0104096859615,13.59334266879375,44,0.06852439654818696
26.930082761494145,80.98355976523867,9.506432980428725,34,0.09517978193577113
26.77107805047871,81.09122889933028,16.53650787418307,5,0.057023895930396834
26.678753747915326,80.83671886463034,22.115088674498413,45,0.04326178515175865
26.902370026526583,80.7984288983887,16.12190156838739,27,0.058404727769626116
26.73375984458654,80.85622366116743,15.928080939164472,23,0.059073441555115666
27.00856509036705,81.05604818033207,20.528157127604562,40,0.04645079437467252
27.013414287720934,80.78248129602154,24.616522902716333,14,0.03903730431322362
26.999351180479362,80.97981046063006,16.868025591008866,15,0.05596589253281554
26.80325713209196,81.12835750582887,18.445434485139245,43,0.05142595300527887
26.675564381950394,81.07805059378151,23.191525578265455,33,0.041336789478809734
27.004194682531583,80.9577204480557,17.16274208968765,31,0.0550577657856946
26.824146293394236,80.7929107273432,15.849074174140917,35,0.05935044202812924
27.017995734855724,81.06929446517886,22.109014469248486,17,0.04327315651347725
27.01690319175213,80.9856322629438,18.891961896635156,28,0.05027156221172714
26.97708340396825,80.81137587894145,19.713065805775127,19,0.048278705304995666
26.77600160114505,80.80378862253642,16.68061803033852,46,0.056559108866221786
26.808635182296694,81.09746565499718,15.33822025257323,23,0.061206176960584335
26.97640920174607,81.01091209465771,15.298657221065284,32,0.061354747598933786
26.784091921856263,81.06854324775404,13.85984286947942,40,0.06729546259563057
26.731017388806993,81.08643240410161,18.93226236839108,13,0.05016991957650613
26.870448454485008,80.9758380467374,3.426285350130652,20,0.2259230756486323
27.007015718697883,80.95628068663181,17.470450754027503,35,0.054140530370215725
26.920570726802993,80.92495386771556,8.230871825477735,5,0.10833212928381723
26.875222021232172,80.8841007716048,7.11317703430603,9,0.12325627750652629
26.704983537757478,80.92645454590914,16.29361825606536,29,0.05782479902083369
26.891402601611702,81.04859667606286,10.809133756197888,6,0.08468021623306295
27.026419386037535,80.98669243516545,19.951300503414444,25,0.047729734000857345
26.72043024548515,81.09130838438375,20.107903375671498,31,0.04737561955833936
26.856598674850947,80.92961680517651,2.151108232893566,22,0.31734866786271276
26.985854305894065,80.98855224833875,15.582395175349301,2,0.060304919128122
26.936676702391516,80.99727071911312,10.717587791498223,45,0.0853417971167715
26.920925666758297,80.98301097843029,8.539114621071633,5,0.10483153203663456
26.92289427023536,81.02294815831078,10.864569708808439,27,0.0842845568396454
26.799416814439112,80.85547604861493,10.936730038530195,25,0.08377503694664548
26.77569306393522,80.95445095991649,8.274352741991981,8,0.10782423612941168
26.961370015972268,80.807520929011,18.78717803248156,1,0.05053777746167008
26.961640822084508,80.90842407795213,13.080539946191099,20,0.07102000376558772
26.98214603468884,80.94556014470366,14.700561125245374,44,0.06369199113476727
26.99876659892033,81.00480073343637,17.411455749886283,23,0.05431401045005235
26.85408326358994,81.11219117893104,16.096650303292574,32,0.05849098988749943
26.850545866087394,80.98623438395741,3.595216430632193,11,0.21761760628594018
26.95738626442804,81.03769380982357,14.771545048644851,39,0.06340532883212502
26.90398701508,80.95225578141827,6.007250091074551,47,0.14270933490353724
26.922708075812775,80.99827745129548,9.396158021295735,24,0.09618938053380648
26.956485360996997,80.79553559780815,19.35985126908431,11,0.04911627235305316
26.990401923054325,80.86158096910307,17.904830444561625,29,0.05289653366278517
26.791678256466554,80.90026711355385,8.149344434503583,26,0.10929744826622184
26.80520986295038,80.94009760780234,5.076436976559447,16,0.16457012618704264
26.703833498342714,80.78643354838086,22.974187120862286,35,0.04171152894397
26.878180850758625,80.8204086751192,13.23121220690575,20,0.07026808296167111
26.68293921856683,80.86965315080488,20.21656730506975,46,0.04713297799880416
26.837615286527686,81.11975176872438,16.897731045469204,3,0.0558730040952956
26.86535206849473,80.8892849225571,6.260208574221923,1,0.13773708975119495
26.773154850766183,80.94353478092036,8.568845728965574,47,0.10450581275157662
26.882699973804844,80.84059517658582,11.44512232650597,1,0.0803527658277952
26.68098008997806,80.98988082558728,19.206698650797712,17,0.049488539284992125
26.683445347949718,80.87104595758575,20.110560505691915,2,0.047369656515296024
26.96613620183748,80.84451732823784,16.61810273127943,29,0.056759800714783315
26.799668630908055,80.95596614624056,5.62781799254955,20,0.15087921863939505
26.71574178455468,80.77198208769775,23.13305907963732,6,0.04143693498201258
26.85800757361973,80.77275905175372,17.605489749266756,8,0.05374757738045622
26.9471976791155,80.84886477127667,14.744216740383054,29,0.06351538577559433
26.747695569898866,80.7832196905003,20.08527639557808,48,0.04742645916700983
26.89424057129484,80.80888927148705,14.835795365055498,33,0.06314807541695557
26.700725087397757,80.89198983376195,17.569231696070293,3,0.05385252423834125
26.6886054196207,81.05893084464874,20.95279836431253,35,0.04555227918576638
26.861287667364536,80.97593751161295,2.86286458274101,5,0.2588752410498481
26.86462864377964,80.95456038134431,1.688368511643691,27,0.37197281387163383
26.899474764539356,80.87565597635492,9.199915914269877,44,0.0980400238987246
26.93139288014016,81.10543133899581,17.87494348243778,12,0.05298029108963699
27.021306748606513,80.91292541484539,19.39976227549913,20,0.04902017908321594
26.855868125388433,80.80135339604648,14.760863096719477,45,0.06344830190220634
26.78626433025885,80.99214394580241,8.22904674661168,20,0.1083535523717156
26.956267030116734,80.81098182165158,18.156427371281524,9,0.05220180050373882
26.767499610454347,80.89428033140861,10.711402644286824,39,0.0853868687101993
26.82802971145403,80.95266829793842,2.4572873663152808,4,0.2892441078931149
26.698244297283217,81.08472010888667,21.531730295495397,19,0.04438185558256583
26.679126267629567,80.94767676892245,19.001692107426614,38,0.04999577008930663
27.016553429284055,81.0228131557714,19.876868337629475,27,0.04789990451764989
26.970952843384396,81.12741406203966,22.14361955366228,45,0.043208453097897496
26.920550714193734,80.81733608316327,15.318347706589005,43,0.061280714075985836
26.81722305998914,80.86890334918704,8.833464665475983,13,0.10169355705429746
26.732385955225507,80.91204738721515,13.609832917242066,13,0.06844705245190254
26.726317335361593,80.92185814427398,14.033706388322893,22,0.06651719636993367
26.760087443339255,80.9179675870956,10.491097758405454,28,0.08702388762366282
26.867721599294203,81.09673996092036,14.689297272592366,47,0.06373771766992395
26.927254532172025,81.02705175200808,11.497202246043633,45,0.08001790963386067
26.907671055618383,80.98884587707266,7.481124797075082,22,0.1179088887295791
26.770776202900542,80.8813741784306,11.134953211043811,43,0.08240658061128059
27.01375150103875,81.06656453831967,21.565638811453397,19,0.04431516467827362
26.935642890010477,81.1138217841346,18.831512892112908,8,0.050424796405608825
26.869567458904104,81.06563138171808,11.675013526668675,8,0.07889537931426778
26.890219468644368,80.77056343786893,18.35150764999419,42,0.051675560276064604
26.821056022474007,80.99910449326603,5.839180468919626,26,0.1462163492460038
26.75918315622042,80.78840873731916,18.951958076150728,48,0.05012039400761046
26.798150164314457,80.86273859932014,10.402767606570329,26,0.08769800758052766
26.942824599767174,80.7914288921252,18.809828635228357,23,0.05047999245292172
26.675181655906712,80.98736636306178,19.7897566047776,43,0.04810061122938757
26.71178615058249,81.01717236885735,16.752883947980845,13,0.05632887608177807
26.68656095112783,80.81121554970373,22.80618547494604,28,0.04200588964798303
26.684662368834832,80.9081819978962,18.847646562104448,9,0.05038380731291952
26.977965810243965,80.934245143224,14.314638211527008,20,0.06529700448602964
26.92331682937681,80.90285908783393,9.397878300682004,19,0.09617346645944196
26.84070257847144,80.81356900017467,13.574919998794586,48,0.06861101124964697
26.705220297834362,80.9208212044675,16.357279913192173,39,0.05761271380085097
26.846981715042062,81.04042409721103,8.977119113855089,12,0.10022933359704142
26.840449837481007,80.79556275923197,15.35869146119064,15,0.0611295837672836
26.732352673167608,80.79886480506948,19.904210682400233,31,0.04783725227386483
26.826186593725673,80.89771766506095,5.8240822669836545,14,0.14653985120288046
26.813461704383055,81.10902125618281,16.293287366784863,11,0.05782590543893322
26.8917060352988,81.01068615282026,7.598652315441761,26,0.11629729442649576
26.898633714312354,81.01432118440212,8.363360967940142,42,0.10679925759820315
26.68630944351794,80.90029119670163,18.85871925752045,27,0.05035571463760446
26.80486054126553,80.98371788483507,6.032166415613534,11,0.14220368815216003
26.895309569657126,80.77364722624999,18.203082170891115,38,0.05207497375165349
26.851129053088833,80.99899457670743,4.862212836211832,34,0.17058404870987268
26.9783363428278,81.09878330112745,20.524722588944137,43,0.04645820617979233
26.907129707382822,80.99052644860414,7.517384635587573,19,0.11740693214930935
26.728656393749315,81.08453149364789,18.9835488823959,6,0.05004116165176895
26.695404749064156,81.0306302999678,18.962494901900527,46,0.050093938904640374
26.901270940154276,80.81340102990534,14.69914678848929,38,0.06369772914877171
26.679544071794986,81.09488319062291,23.794005259387514,49,0.04033232991355359
26.88087920925845,80.79391978396808,15.858351332038993,42,0.059317781454673923
27.008482886912986,80.9622282901172,17.66414137078719,28,0.05357867689349931
26.87717070403532,80.82116936456565,13.131673382506733,1,0.07076302805284734
26.80974117343435,80.77421437986312,18.00759973761013,35,0.052610535459735666
26.901583758639248,80.92193233364596,6.375734523061664,40,0.1355797170943865
26.834971040576946,80.8762146547555,7.508848873593046,8,0.11752471043450656
26.866422044153737,80.94496017776714,1.8932516426242987,47,0.3456318784262259
27.00892733115955,80.97779195922445,17.885406375944957,7,0.05295093894689696
26.80899694960828,80.78574606603122,16.92384150102222,11,0.055791611410029966
27.01602860297661,80.81428118624456,22.844013665946587,39,0.041939247897184964
26.995926231104185,80.97111126272216,16.36069086690029,4,0.05760139430318349
26.740484808524148,80.89354024714216,13.405083353520565,25,0.06941993846606952
26.69497006831506,81.0325024555178,19.085348398136745,12,0.04978753567913051
26.706280080495876,81.0048249934931,16.8822570415334,26,0.055921352527110876
26.676559857234558,81.07441757067637,22.902455867737746,38,0.041836705212778845
26.703999465872137,81.01929741760092,17.6318858558525,46,0.05367143228208904
26.91588243842989,80.92477518786046,7.7411896958567725,12,0.1144009036291695
26.695627913445684,81.01226798406199,18.24454321929347,43,0.05196278179247495
26.784831226905755,80.86913722273195,10.812174335051882,37,0.08465841864800142
26.974155111949006,80.88027285956016,15.439816639257174,46,0.06082792904222955
26.678377896864898,81.05403465757149,21.699407288493997,24,0.04405401371457331
26.963208653732018,80.93071102590457,12.732702057998505,16,0.07281888122065226
26.771467718918426,81.05741692258661,13.780243490549637,13,0.06765788402873008
26.7125393379438,81.06607205452059,19.141299132166996,25,0.04964923034199584
26.920825379531095,81.07872244155807,14.999935072708336,4,0.06250025362326225
26.896419424840758,81.09998868490284,15.746889400455014,11,0.05971258160771217
26.985889924869742,80.92515467938479,15.30974766977168,32,0.06131302704660414
26.9346255757694,80.88479205459561,11.41774036649619,49,0.0805299491281087
26.959253134938546,80.97959154877388,12.497738305751929,7,0.0740864859984624
26.771532446125672,80.90362207243754,9.864740621612096,46,0.09204085351202994
26.733878235760702,80.98638670004809,13.407752328943845,11,0.06940707871491462
26.94022131059071,81.02401091055178,12.430291302172318,28,0.07445854877609784
26.960460506136215,81.01782580665717,14.003430950039986,41,0.0666514214868523
27.026581851120245,80.90483903932724,20.138895440248422,23,0.04730616142298531
26.818542363688113,80.83006967261156,12.403070839709185,45,0.07460976756440822
26.803926510885404,80.9249905618464,5.692538228183058,23,0.14942014014785654
26.94950866586712,80.82133389186949,16.88854277533908,28,0.05590170270205505
26.79268927449109,81.09043493266617,15.323645341283342,43,0.061260826187576396
27.005072637217285,80.89451588586563,18.0993970930576,47,0.0523576736547086
26.979028590663486,80.8256055090004,18.920041678749985,26,0.05020069817759295
26.82443784985501,80.77916119356607,17.18702125432422,25,0.0549842652084786
